datetime,open,high,low,close
06/21/2018,6763.21,6795.0,6672.57,6718.84
06/22/2018,6717.69,6733.97,5918.94,6045.0
06/23/2018,6045.92,6260.0,6008.48,6149.98
06/24/2018,6149.98,6259.8,5750.0,6136.97
06/25/2018,6137.95,6350.0,6061.97,6252.0
06/26/2018,6252.0,6272.54,6035.0,6070.78
06/27/2018,6065.89,6190.43,5971.0,6133.73
06/28/2018,6134.73,6173.01,5827.0,5853.98
06/29/2018,5851.01,6300.0,5780.0,6197.92
06/30/2018,6197.92,6528.99,6186.03,6390.07
07/01/2018,6391.08,6441.06,6251.0,6356.81
07/02/2018,6360.82,6685.0,6271.62,6615.29
07/03/2018,6615.29,6679.35,6463.01,6513.86
07/04/2018,6511.01,6784.92,6441.11,6586.98
07/05/2018,6585.53,6712.0,6453.33,6529.2
07/06/2018,6529.2,6648.54,6425.0,6609.78
07/07/2018,6609.79,6818.16,6508.88,6756.98
07/08/2018,6753.48,6780.0,6667.44,6712.1
07/09/2018,6712.1,6802.06,6612.24,6662.12
07/10/2018,6662.78,6681.0,6263.0,6296.91
07/11/2018,6296.91,6406.0,6278.99,6378.07
07/12/2018,6378.07,6380.28,6070.0,6250.57
07/13/2018,6251.4,6350.0,6110.0,6214.57
07/14/2018,6214.57,6335.0,6178.0,6251.99
07/15/2018,6250.9,6395.0,6225.4,6353.01
07/16/2018,6354.15,6747.3,6330.4,6723.35
07/17/2018,6723.33,7468.99,6652.04,7317.44
07/18/2018,7317.44,7588.08,7225.38,7381.9
07/19/2018,7381.88,7576.28,7270.0,7466.21
07/20/2018,7468.86,7700.0,7273.0,7337.53
07/21/2018,7337.47,7458.47,7211.0,7398.78
07/22/2018,7399.25,7582.4,7335.5,7394.79
07/23/2018,7394.78,7833.0,7375.0,7721.01
07/24/2018,7721.65,8486.0,7696.0,8397.24
07/25/2018,8397.24,8491.77,8050.0,8175.64
07/26/2018,8175.63,8315.69,7850.06,7920.0
07/27/2018,7920.0,8285.0,7805.0,8188.57
07/28/2018,8188.57,8246.54,8067.0,8225.04
07/29/2018,8225.04,8294.51,8115.0,8211.0
07/30/2018,8210.99,8273.0,7866.0,8173.92
07/31/2018,8171.4,8180.0,7633.0,7730.93
08/01/2018,7735.67,7750.0,7430.0,7604.58
08/02/2018,7600.08,7709.46,7455.72,7525.71
08/03/2018,7525.71,7540.0,7282.44,7418.78
08/04/2018,7412.27,7494.81,6926.0,7009.84
08/05/2018,7009.84,7089.87,6882.29,7024.19
08/06/2018,7024.19,7160.0,6821.0,6934.82
08/07/2018,6935.0,7150.46,6670.0,6720.06
08/08/2018,6720.63,6721.54,6123.0,6285.0
08/09/2018,6283.27,6622.81,6178.6,6529.79
08/10/2018,6529.79,6575.88,6026.39,6144.01
08/11/2018,6148.13,6488.0,5971.0,6232.35
08/12/2018,6222.55,6472.3,6130.0,6308.33
08/13/2018,6308.56,6545.0,6145.04,6246.35
08/14/2018,6248.25,6250.33,5880.0,6188.08
08/15/2018,6188.08,6609.0,6172.11,6267.16
08/16/2018,6265.27,6480.0,6205.6,6311.75
08/17/2018,6316.0,6585.0,6285.4,6584.49
08/18/2018,6579.04,6620.0,6288.0,6387.96
08/19/2018,6387.96,6541.0,6300.0,6477.53
08/20/2018,6477.53,6530.0,6220.0,6254.84
08/21/2018,6251.0,6500.0,6235.08,6480.0
08/22/2018,6479.98,6882.54,6251.2,6360.89
08/23/2018,6362.57,6576.99,6342.28,6525.01
08/24/2018,6525.0,6725.0,6440.5,6681.64
08/25/2018,6686.98,6789.0,6650.61,6733.64
08/26/2018,6733.64,6775.27,6568.0,6700.0
08/27/2018,6700.0,6940.51,6646.5,6908.64
08/28/2018,6907.26,7135.0,6860.0,7076.11
08/29/2018,7077.0,7133.81,6912.34,7031.22
08/30/2018,7033.21,7063.63,6784.81,6984.84
08/31/2018,6984.84,7089.0,6888.0,7011.21
09/01/2018,7011.21,7275.0,7008.74,7200.01
09/02/2018,7201.57,7345.45,7127.0,7302.01
09/03/2018,7302.0,7338.28,7191.63,7263.02
09/04/2018,7263.0,7410.0,7227.17,7359.06
09/05/2018,7359.05,7397.3,6682.0,6700.0
09/06/2018,6697.27,6725.0,6265.0,6516.01
09/07/2018,6516.84,6544.0,6320.0,6395.54
09/08/2018,6395.54,6478.0,6111.0,6185.05
09/09/2018,6185.06,6441.0,6141.53,6250.81
09/10/2018,6252.26,6373.98,6221.0,6312.0
09/11/2018,6311.99,6404.0,6169.68,6294.91
09/12/2018,6293.0,6360.0,6192.37,6338.62
09/13/2018,6338.62,6535.0,6337.4,6487.38
09/14/2018,6487.39,6584.99,6385.62,6476.63
09/15/2018,6476.63,6565.45,6466.13,6514.96
09/16/2018,6514.96,6524.62,6370.0,6505.0
09/17/2018,6500.08,6533.84,6201.0,6248.69
09/18/2018,6248.69,6390.0,6224.98,6336.45
09/19/2018,6336.39,6517.7,6123.0,6391.89
09/20/2018,6392.0,6540.0,6325.0,6492.0
09/21/2018,6492.0,6784.86,6491.0,6759.02
09/22/2018,6759.01,6839.03,6627.0,6723.05
09/23/2018,6723.05,6788.23,6661.75,6708.0
09/24/2018,6706.81,6730.0,6557.0,6581.39
09/25/2018,6581.42,6584.01,6325.02,6447.54
09/26/2018,6445.11,6557.99,6379.7,6465.12
09/27/2018,6467.84,6750.0,6434.0,6689.13
09/28/2018,6689.12,6814.8,6540.88,6634.58
09/29/2018,6634.58,6636.0,6464.57,6596.38
09/30/2018,6597.66,6662.0,6533.0,6626.57
10/01/2018,6626.57,6667.09,6510.0,6611.61
10/02/2018,6610.0,6640.0,6494.0,6525.79
10/03/2018,6525.79,6549.0,6430.0,6510.0
10/04/2018,6510.01,6643.46,6505.09,6593.79
10/05/2018,6591.69,6697.0,6543.08,6635.65
10/06/2018,6635.65,6651.0,6566.77,6594.27
10/07/2018,6596.44,6640.0,6525.0,6615.26
10/08/2018,6615.26,6715.6,6587.0,6673.01
10/09/2018,6673.01,6685.38,6607.0,6656.61
10/10/2018,6656.67,6659.95,6530.0,6631.0
10/11/2018,6630.21,6633.92,6205.0,6252.68
10/12/2018,6252.71,6360.0,6209.0,6298.01
10/13/2018,6298.0,6345.0,6285.07,6332.93
10/14/2018,6332.92,6416.0,6308.0,6339.34
10/15/2018,6339.34,7680.0,6300.0,6752.5
10/16/2018,6752.5,6900.0,6670.0,6759.27
10/17/2018,6762.76,6811.12,6676.01,6740.89
10/18/2018,6739.01,6796.0,6567.0,6618.96
10/19/2018,6618.96,6648.14,6523.0,6528.88
10/20/2018,6528.88,6617.65,6505.55,6588.4
10/21/2018,6585.72,6663.9,6580.0,6590.11
10/22/2018,6590.12,6639.0,6535.27,6581.2
10/23/2018,6581.2,6595.0,6515.45,6553.51
10/24/2018,6553.51,6630.0,6547.53,6565.5
10/25/2018,6566.81,6575.09,6502.8,6528.09
10/26/2018,6528.13,6600.0,6515.01,6538.63
10/27/2018,6538.63,6558.35,6463.04,6505.6
10/28/2018,6505.6,6514.17,6453.0,6489.93
10/29/2018,6489.93,6505.01,6315.0,6344.5
10/30/2018,6344.5,6395.0,6317.01,6330.87
10/31/2018,6330.01,6428.0,6245.02,6371.93
11/01/2018,6369.52,6442.65,6348.66,6410.0
11/02/2018,6410.0,6460.34,6388.2,6433.98
11/03/2018,6432.8,6439.97,6345.0,6387.09
11/04/2018,6388.0,6525.0,6359.0,6485.85
11/05/2018,6485.85,6504.39,6431.02,6468.99
11/06/2018,6468.99,6531.31,6445.18,6519.11
11/07/2018,6522.73,6615.15,6509.0,6578.46
11/08/2018,6578.46,6594.0,6468.22,6479.84
11/09/2018,6479.84,6511.53,6391.01,6419.99
11/10/2018,6419.99,6475.55,6411.0,6433.05
11/11/2018,6435.16,6462.14,6355.0,6449.81
11/12/2018,6450.71,6497.0,6421.0,6453.07
11/13/2018,6451.68,6498.0,6391.15,6457.66
11/14/2018,6458.98,6482.84,5656.87,5922.41
11/15/2018,5917.2,5939.54,5403.42,5753.4
11/16/2018,5757.09,5782.89,5549.25,5655.94
11/17/2018,5650.57,5656.6,5565.43,5628.29
11/18/2018,5630.49,5738.17,5617.0,5662.0
11/19/2018,5661.94,5664.0,4855.0,4910.03
11/20/2018,4913.4,5048.24,4326.0,4558.86
11/21/2018,4559.91,4787.2,4413.85,4661.07
11/22/2018,4661.08,4721.77,4335.0,4370.0
11/23/2018,4370.9,4484.0,4222.94,4420.61
11/24/2018,4415.63,4527.0,3824.69,3932.44
11/25/2018,3933.68,4233.0,3652.66,4085.78
11/26/2018,4088.69,4206.0,3701.0,3862.2
11/27/2018,3864.45,3940.0,3689.12,3875.21
11/28/2018,3875.63,4394.47,3874.27,4264.85
11/29/2018,4262.06,4450.38,4125.65,4295.84
11/30/2018,4295.72,4341.36,3943.0,4041.32
12/01/2018,4041.27,4299.99,3963.01,4190.02
12/02/2018,4190.98,4312.99,4103.04,4161.01
12/03/2018,4160.55,4179.0,3827.0,3884.01
12/04/2018,3884.76,4085.0,3781.0,3951.64
12/05/2018,3950.98,3970.0,3745.0,3769.84
12/06/2018,3768.44,3899.99,3500.0,3508.75
12/07/2018,3508.75,3549.99,3224.6,3403.55
12/08/2018,3403.57,3495.0,3222.0,3410.93
12/09/2018,3411.36,3658.0,3394.04,3545.37
12/10/2018,3548.49,3610.0,3370.11,3432.88
12/11/2018,3434.01,3480.0,3324.32,3380.39
12/12/2018,3379.23,3492.0,3350.0,3445.0
12/13/2018,3446.38,3460.0,3255.5,3302.06
12/14/2018,3302.06,3335.39,3177.0,3224.17
12/15/2018,3225.19,3276.5,3156.26,3211.72
12/16/2018,3211.71,3294.0,3186.0,3228.67
12/17/2018,3229.22,3585.0,3216.0,3509.08
12/18/2018,3509.03,3678.59,3424.47,3652.98
12/19/2018,3653.0,3912.73,3622.55,3662.22
12/20/2018,3660.01,4120.0,3635.0,4049.62
12/21/2018,4051.86,4139.99,3764.0,3838.66
12/22/2018,3840.25,3979.0,3785.0,3948.91
12/23/2018,3948.91,4021.53,3870.0,3929.71
12/24/2018,3929.71,4198.0,3924.83,4008.01
12/25/2018,4010.11,4020.0,3646.41,3745.79
12/26/2018,3745.56,3837.15,3656.74,3777.74
12/27/2018,3777.74,3813.98,3535.0,3567.91
12/28/2018,3567.89,3887.25,3540.04,3839.26
12/29/2018,3839.0,3892.0,3670.0,3695.32
12/30/2018,3696.71,3903.5,3657.9,3801.91
12/31/2018,3803.12,3810.0,3630.33,3702.9
01/01/2019,3701.23,3810.16,3642.0,3797.14
01/02/2019,3796.45,3882.14,3750.45,3858.56
01/03/2019,3857.57,3862.74,3730.0,3766.78
01/04/2019,3767.2,3823.64,3703.57,3792.01
01/05/2019,3790.09,3840.99,3751.0,3770.96
01/06/2019,3771.12,4027.71,3740.0,3987.6
01/07/2019,3987.62,4017.9,3921.53,3975.45
01/08/2019,3976.76,4069.8,3903.0,3955.13
01/09/2019,3955.45,4006.81,3930.04,3966.65
01/10/2019,3966.06,3996.01,3540.0,3585.88
01/11/2019,3585.88,3658.0,3465.0,3601.31
01/12/2019,3601.31,3618.19,3530.0,3583.13
01/13/2019,3584.1,3611.1,3441.3,3476.81
01/14/2019,3477.56,3671.87,3467.02,3626.09
01/15/2019,3626.08,3648.42,3516.62,3553.06
01/16/2019,3553.06,3645.0,3543.51,3591.84
01/17/2019,3591.84,3634.7,3530.39,3616.21
01/18/2019,3613.32,3620.0,3565.75,3594.87
01/19/2019,3594.87,3720.0,3594.23,3665.3
01/20/2019,3665.75,3693.73,3475.0,3539.28
01/21/2019,3539.26,3559.51,3475.5,3526.9
01/22/2019,3526.88,3608.5,3434.85,3570.93
01/23/2019,3570.41,3607.98,3514.5,3552.82
01/24/2019,3552.97,3589.0,3529.22,3569.62
01/25/2019,3569.07,3587.15,3522.51,3565.29
01/26/2019,3566.69,3662.94,3545.0,3565.25
01/27/2019,3565.62,3579.0,3486.0,3550.84
01/28/2019,3550.05,3557.75,3380.27,3434.15
01/29/2019,3434.0,3443.45,3349.92,3411.04
01/30/2019,3410.04,3478.0,3387.1,3458.18
01/31/2019,3457.5,3489.2,3418.8,3434.1
02/01/2019,3434.1,3488.0,3401.2,3462.07
02/02/2019,3462.2,3526.4,3440.29,3504.77
02/03/2019,3504.06,3511.09,3426.0,3458.11
02/04/2019,3458.11,3484.88,3433.31,3463.22
02/05/2019,3463.22,3478.97,3448.43,3471.59
02/06/2019,3471.57,3482.72,3380.0,3405.37
02/07/2019,3407.0,3426.45,3390.0,3398.4
02/08/2019,3398.4,3733.58,3373.1,3659.04
02/09/2019,3660.27,3680.02,3625.13,3665.18
02/10/2019,3665.18,3684.99,3609.76,3680.06
02/11/2019,3679.75,3684.9,3615.53,3631.05
02/12/2019,3631.05,3667.6,3582.34,3631.46
02/13/2019,3631.51,3670.0,3591.75,3609.4
02/14/2019,3608.34,3626.4,3568.11,3590.56
02/15/2019,3590.57,3653.23,3573.45,3602.47
02/16/2019,3602.49,3648.2,3597.91,3618.41
02/17/2019,3617.22,3700.11,3604.4,3667.58
02/18/2019,3667.62,3925.0,3655.0,3898.6
02/19/2019,3897.35,3994.52,3856.0,3907.79
02/20/2019,3907.35,3986.98,3870.66,3969.74
02/21/2019,3969.74,4016.48,3901.03,3937.31
02/22/2019,3937.31,3988.0,3926.65,3962.0
02/23/2019,3962.0,4162.02,3933.15,4117.76
02/24/2019,4118.0,4198.0,3712.66,3743.56
02/25/2019,3743.56,3872.66,3740.0,3827.92
02/26/2019,3828.44,3841.51,3777.0,3809.23
02/27/2019,3809.31,3838.85,3677.17,3818.07
02/28/2019,3818.04,3888.0,3763.87,3813.69
03/01/2019,3814.26,3857.0,3813.01,3823.0
03/02/2019,3822.17,3841.31,3772.25,3819.93
03/03/2019,3819.97,3835.0,3781.32,3807.75
03/04/2019,3807.32,3830.0,3670.69,3715.3
03/05/2019,3716.1,3877.1,3703.55,3857.73
03/06/2019,3857.58,3907.0,3813.09,3861.84
03/07/2019,3861.84,3905.4,3840.4,3873.64
03/08/2019,3873.63,3932.0,3800.0,3864.89
03/09/2019,3864.88,3971.75,3854.75,3943.04
03/10/2019,3943.43,3943.43,3881.69,3916.82
03/11/2019,3915.99,3936.98,3830.0,3871.61
03/12/2019,3871.61,3905.2,3826.06,3882.73
03/13/2019,3882.69,3893.56,3840.0,3866.0
03/14/2019,3866.0,3920.0,3810.43,3877.12
03/15/2019,3877.12,3939.22,3872.2,3923.76
03/16/2019,3924.46,4056.98,3921.98,4005.98
03/17/2019,4005.98,4012.0,3950.01,3981.14
03/18/2019,3981.85,4037.0,3953.33,3987.81
03/19/2019,3987.83,4031.0,3970.0,4015.53
03/20/2019,4017.48,4050.0,3980.5,4043.04
03/21/2019,4043.04,4069.32,3880.01,3980.64
03/22/2019,3980.85,4008.0,3968.25,3986.93
03/23/2019,3987.89,4018.83,3978.01,4006.01
03/24/2019,4006.01,4006.02,3950.0,3992.18
03/25/2019,3991.35,3999.3,3888.71,3936.12
03/26/2019,3935.47,3958.98,3894.0,3948.55
03/27/2019,3948.77,4048.0,3936.15,4038.05
03/28/2019,4039.58,4039.7,4002.0,4027.81
03/29/2019,4028.22,4123.71,4024.03,4103.25
03/30/2019,4104.24,4140.0,4052.0,4106.97
03/31/2019,4106.99,4116.12,4082.57,4103.95
04/01/2019,4102.44,4158.7,4067.0,4144.56
04/02/2019,4144.54,4897.99,4140.54,4857.29
04/03/2019,4857.19,5275.01,4753.5,4932.6
04/04/2019,4932.59,5039.08,4777.0,4898.66
04/05/2019,4898.64,5028.22,4880.62,5004.95
04/06/2019,5004.96,5205.0,4928.59,5043.89
04/07/2019,5042.07,5234.0,5026.0,5170.27
04/08/2019,5170.27,5305.0,5039.0,5236.9
04/09/2019,5238.38,5238.4,5076.68,5150.0
04/10/2019,5150.0,5422.0,5135.0,5308.25
04/11/2019,5307.86,5332.67,4927.0,5017.37
04/12/2019,5017.37,5080.58,4861.22,5048.01
04/13/2019,5047.0,5099.0,5004.0,5045.22
04/14/2019,5047.45,5152.99,5000.0,5131.3
04/15/2019,5131.28,5167.38,4950.0,5024.95
04/16/2019,5024.95,5197.72,5003.94,5173.72
04/17/2019,5173.72,5230.4,5146.8,5202.82
04/18/2019,5202.41,5287.0,5198.8,5258.44
04/19/2019,5258.44,5320.0,5175.0,5258.68
04/20/2019,5258.68,5333.42,5230.1,5291.73
04/21/2019,5292.91,5314.35,5165.0,5256.14
04/22/2019,5257.41,5400.0,5208.35,5357.14
04/23/2019,5357.14,5600.0,5332.41,5493.31
04/24/2019,5490.91,5582.2,5333.35,5415.0
04/25/2019,5415.0,5491.84,5102.0,5219.9
04/26/2019,5220.47,5510.0,5161.62,5314.1
04/27/2019,5315.0,5342.5,5257.67,5295.69
04/28/2019,5295.69,5340.0,5259.48,5307.52
04/29/2019,5309.81,5332.0,5178.8,5238.14
04/30/2019,5238.14,5339.98,5192.15,5320.81
05/01/2019,5321.94,5402.0,5316.2,5383.2
05/02/2019,5383.2,5538.0,5370.0,5492.87
05/03/2019,5494.81,5844.0,5477.57,5772.69
05/04/2019,5770.62,5900.0,5587.45,5829.45
05/05/2019,5829.83,5839.9,5696.0,5775.62
05/06/2019,5773.18,5805.0,5619.14,5747.79
05/07/2019,5749.92,6028.41,5747.74,5846.34
05/08/2019,5846.34,6014.72,5772.2,5987.29
05/09/2019,5986.66,6224.55,5983.71,6209.18
05/10/2019,6209.95,6468.92,6172.0,6373.33
05/11/2019,6375.16,7343.99,6372.85,7076.22
05/12/2019,7076.24,7521.78,6750.0,6967.31
05/13/2019,6968.24,8100.0,6870.0,7790.71
05/14/2019,7795.62,8366.0,7599.56,7947.56
05/15/2019,7945.26,8249.0,7850.0,8169.87
05/16/2019,8169.08,8320.0,7705.0,7866.59
05/17/2019,7868.67,7925.0,6913.0,7355.26
05/18/2019,7355.28,7458.0,7156.61,7257.45
05/19/2019,7257.32,8275.09,7243.08,8148.48
05/20/2019,8147.94,8156.03,7553.0,7938.15
05/21/2019,7937.16,8042.32,7771.0,7904.87
05/22/2019,7904.48,8016.0,7465.0,7628.43
05/23/2019,7627.8,7940.98,7461.0,7851.51
05/24/2019,7849.95,8130.0,7766.0,7964.87
05/25/2019,7964.52,8091.8,7908.34,8025.41
05/26/2019,8023.0,8740.0,7833.42,8614.43
05/27/2019,8612.54,8908.32,8589.0,8756.32
05/28/2019,8752.52,8798.49,8510.63,8715.64
05/29/2019,8716.87,8750.0,8406.6,8645.68
05/30/2019,8646.5,9074.26,8005.0,8269.54
05/31/2019,8267.1,8594.0,8108.5,8555.0
06/01/2019,8555.0,8626.0,8442.36,8544.07
06/02/2019,8545.1,8814.78,8524.0,8725.98
06/03/2019,8726.0,8800.95,8080.8,8115.82
06/04/2019,8115.66,8115.66,7481.02,7687.03
06/05/2019,7687.04,7896.7,7572.78,7776.5
06/06/2019,7778.08,7868.13,7444.58,7786.7
06/07/2019,7787.57,8100.0,7737.49,7980.53
06/08/2019,7978.94,8044.65,7751.0,7893.62
06/09/2019,7895.28,7935.0,7506.66,7628.13
06/10/2019,7627.57,8020.0,7511.0,7982.75
06/11/2019,7981.0,8010.0,7692.23,7884.9
06/12/2019,7884.9,8200.0,7788.99,8127.64
06/13/2019,8127.64,8309.82,8010.03,8218.54
06/14/2019,8216.44,8684.41,8144.32,8650.0
06/15/2019,8650.88,8864.99,8567.63,8808.7
06/16/2019,8810.77,9333.0,8760.0,8953.33
06/17/2019,8953.0,9444.0,8950.0,9313.96
06/18/2019,9312.13,9336.36,8950.0,9081.55
06/19/2019,9081.97,9304.0,8960.0,9255.49
06/20/2019,9253.76,9590.0,9175.2,9517.12
06/21/2019,9518.06,10174.99,9518.06,10159.86
06/22/2019,10159.86,11160.0,9921.72,10729.5
06/23/2019,10729.0,11392.64,10555.18,10906.07
06/24/2019,10905.95,11143.63,10620.8,11056.59
06/25/2019,11056.59,11850.0,11026.0,11820.86
06/26/2019,11821.28,13970.0,11741.0,13093.8
06/27/2019,13098.38,13478.04,10525.1,11329.99
06/28/2019,11329.99,12480.0,10982.88,12400.63
06/29/2019,12407.06,12441.54,11475.02,11903.13
06/30/2019,11903.13,12180.0,10766.03,10854.1
07/01/2019,10854.1,11282.28,10030.0,10624.93
07/02/2019,10624.9,10938.75,9727.0,10842.85
07/03/2019,10844.98,11991.89,10841.04,11940.0
07/04/2019,11940.0,12000.0,11055.0,11145.67
07/05/2019,11145.67,11406.83,10796.44,10970.73
07/06/2019,10982.41,11665.0,10964.51,11256.49
07/07/2019,11256.45,11538.0,11094.37,11406.24
07/08/2019,11410.0,12338.03,11220.0,12238.6
07/09/2019,12238.6,12794.73,12068.0,12543.41
07/10/2019,12548.51,13147.08,11569.0,12108.37
07/11/2019,12108.11,12111.73,11000.0,11342.89
07/12/2019,11342.88,11885.0,11073.0,11757.22
07/13/2019,11757.22,11799.98,10830.0,11355.76
07/14/2019,11355.78,11452.0,10103.0,10174.18
07/15/2019,10174.18,11100.0,9860.0,10838.72
07/16/2019,10833.78,11028.0,9350.01,9439.59
07/17/2019,9430.17,9957.0,9060.0,9667.92
07/18/2019,9668.86,10788.0,9252.0,10627.16
07/19/2019,10628.64,10769.71,10121.84,10504.29
07/20/2019,10505.78,11068.99,10350.0,10740.23
07/21/2019,10740.27,10817.9,10288.0,10589.45
07/22/2019,10590.15,10683.16,10100.0,10340.31
07/23/2019,10343.08,10343.97,9822.0,9864.91
07/24/2019,9864.78,9937.0,9525.0,9763.28
07/25/2019,9763.4,10175.0,9720.03,9879.87
07/26/2019,9882.15,9889.98,9637.0,9824.0
07/27/2019,9824.0,10188.66,9333.0,9476.52
07/28/2019,9478.92,9594.99,9165.0,9541.54
07/29/2019,9541.54,9729.0,9395.0,9507.64
07/30/2019,9509.07,9714.28,9402.0,9574.21
07/31/2019,9575.0,10109.8,9555.0,10080.53
08/01/2019,10080.53,10467.86,9863.46,10374.99
08/02/2019,10375.0,10670.0,10281.35,10523.75
08/03/2019,10523.75,10904.77,10497.93,10816.86
08/04/2019,10816.86,11040.0,10552.0,10929.23
08/05/2019,10929.99,11937.52,10927.8,11828.8
08/06/2019,11830.0,12330.7,11226.7,11481.69
08/07/2019,11481.69,12141.17,11382.84,11975.03
08/08/2019,11975.04,12060.0,11521.0,11999.77
08/09/2019,11994.17,12045.68,11700.0,11879.99
08/10/2019,11879.98,11985.0,11270.0,11309.31
08/11/2019,11309.24,11600.0,11112.11,11549.97
08/12/2019,11539.08,11577.89,11235.32,11396.08
08/13/2019,11398.35,11456.16,10788.45,10892.71
08/14/2019,10893.36,10897.48,9928.1,10050.37
08/15/2019,10055.16,10460.0,9911.0,10293.93
08/16/2019,10296.77,10536.03,9750.0,10331.54
08/17/2019,10331.15,10465.14,10000.0,10216.02
08/18/2019,10216.05,10500.0,10080.0,10306.78
08/19/2019,10306.17,10930.0,10258.6,10915.54
08/20/2019,10914.73,10949.96,10560.0,10760.51
08/21/2019,10760.51,10804.13,9858.0,10142.57
08/22/2019,10140.82,10242.0,9762.0,10099.88
08/23/2019,10099.9,10445.0,10019.79,10389.55
08/24/2019,10388.16,10419.42,9890.0,10134.35
08/25/2019,10134.61,10333.0,9906.97,10142.69
08/26/2019,10142.69,10604.0,10137.93,10372.25
08/27/2019,10373.6,10391.08,10051.08,10185.05
08/28/2019,10185.69,10299.0,9601.01,9721.0
08/29/2019,9721.0,9724.0,9320.0,9498.44
08/30/2019,9499.01,9696.0,9350.41,9584.54
08/31/2019,9582.76,9684.51,9420.75,9587.47
09/01/2019,9588.74,9830.0,9520.0,9724.98
09/02/2019,9723.59,10450.0,9712.5,10340.0
09/03/2019,10340.0,10773.0,10272.0,10615.28
09/04/2019,10611.85,10799.0,10369.89,10567.02
09/05/2019,10565.92,10900.0,10450.0,10564.49
09/06/2019,10563.13,10905.87,10150.0,10298.73
09/07/2019,10298.71,10558.0,10288.57,10455.88
09/08/2019,10455.9,10592.5,10208.0,10381.18
09/09/2019,10381.24,10480.0,10068.5,10303.12
09/10/2019,10302.58,10384.99,9953.0,10098.15
09/11/2019,10098.19,10293.0,9880.0,10158.33
09/12/2019,10158.75,10448.81,10040.0,10415.01
09/13/2019,10415.01,10439.0,10153.0,10342.06
09/14/2019,10344.13,10419.99,10222.33,10335.02
09/15/2019,10332.81,10360.0,10252.15,10302.01
09/16/2019,10303.34,10355.0,10078.0,10251.31
09/17/2019,10249.68,10275.0,10128.01,10187.82
09/18/2019,10187.48,10258.02,10100.0,10156.99
09/19/2019,10156.41,10325.0,9653.0,10244.29
09/20/2019,10243.7,10281.0,10061.39,10168.59
09/21/2019,10167.92,10176.7,9900.0,9986.39
09/22/2019,9985.15,10089.0,9853.97,10028.87
09/23/2019,10028.05,10049.99,9615.77,9702.25
09/24/2019,9702.2,9794.99,7800.0,8493.14
09/25/2019,8497.55,8730.0,8215.64,8430.05
09/26/2019,8430.05,8465.99,7750.0,8063.73
09/27/2019,8063.49,8265.0,7852.15,8177.91
09/28/2019,8177.47,8315.0,8001.09,8198.81
09/29/2019,8199.38,8229.13,7890.0,8043.82
09/30/2019,8043.04,8337.26,7710.0,8289.34
10/01/2019,8289.97,8500.0,8173.05,8292.44
10/02/2019,8292.67,8373.91,8151.22,8359.94
10/03/2019,8360.0,8393.0,8060.0,8223.96
10/04/2019,8224.43,8232.41,8005.0,8137.13
10/05/2019,8137.09,8183.41,8012.98,8126.19
10/06/2019,8127.55,8153.87,7785.0,7854.25
10/07/2019,7855.3,8299.92,7762.0,8190.09
10/08/2019,8190.82,8325.0,8088.75,8168.39
10/09/2019,8170.79,8670.0,8115.0,8560.74
10/10/2019,8562.15,8644.0,8414.52,8558.03
10/11/2019,8557.82,8779.51,8212.38,8258.5
10/12/2019,8257.95,8400.0,8250.0,8300.09
10/13/2019,8301.98,8451.37,8160.0,8275.01
10/14/2019,8275.24,8388.85,8203.0,8348.2
10/15/2019,8346.86,8403.0,8090.0,8159.29
10/16/2019,8159.3,8181.16,7917.0,7991.74
10/17/2019,7995.02,8124.92,7929.03,8070.58
10/18/2019,8070.71,8115.0,7816.01,7947.01
10/19/2019,7946.89,8098.1,7866.92,7948.01
10/20/2019,7949.87,8297.0,7870.0,8223.35
10/21/2019,8223.35,8333.0,8142.03,8197.27
10/22/2019,8197.28,8297.99,8000.0,8020.0
10/23/2019,8020.06,8047.59,7300.0,7466.62
10/24/2019,7468.47,7503.68,7337.99,7412.41
10/25/2019,7412.41,8799.0,7361.0,8655.02
10/26/2019,8655.88,10370.0,8470.38,9230.0
10/27/2019,9230.0,9794.98,9074.34,9529.93
10/28/2019,9528.23,9902.1,9160.0,9205.14
10/29/2019,9204.45,9550.0,9072.0,9407.62
10/30/2019,9407.62,9409.84,9001.01,9154.72
10/31/2019,9154.02,9405.0,8913.0,9140.85
11/01/2019,9140.86,9279.0,9030.0,9231.61
11/02/2019,9231.4,9373.74,9186.21,9289.52
11/03/2019,9289.85,9362.57,9066.14,9194.71
11/04/2019,9196.46,9513.68,9115.84,9393.35
11/05/2019,9392.4,9454.95,9175.76,9308.66
11/06/2019,9307.73,9440.91,9250.01,9339.05
11/07/2019,9339.16,9375.0,9101.0,9216.2
11/08/2019,9214.0,9261.0,8696.0,8773.73
11/09/2019,8773.74,8880.0,8724.88,8809.41
11/10/2019,8809.18,9147.19,8750.0,9039.47
11/11/2019,9040.16,9072.32,8618.68,8733.27
11/12/2019,8733.36,8888.0,8567.6,8821.94
11/13/2019,8821.91,8844.99,8702.0,8777.12
11/14/2019,8777.54,8800.0,8582.6,8646.68
11/15/2019,8646.38,8790.0,8400.0,8471.73
11/16/2019,8471.62,8543.0,8400.0,8491.02
11/17/2019,8490.74,8635.0,8350.68,8502.4
11/18/2019,8502.87,8503.52,8060.0,8187.17
11/19/2019,8186.5,8218.63,8003.0,8133.64
11/20/2019,8133.83,8264.29,8038.4,8098.01
